"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
1899,124,"MC-ICP-MS U/Th",181,2,"LC-1_181 mm","calcite",NA,NA,11585.9441373,94.4461957284,94.4461957284,NA,NA,"yes",187.075378006,1.01466041892,634.641225999,75.2945599465,NA,NA,265.712518771,31.557842606,0.00110984176885,0.000131810408691,2.899,0.0038,0.816,0.408,"Cheng et al. 2013",11492.61456,95.8360966296,95.8360966296,"yes",NA,"yes",NA,"yes","yes",NA
1900,124,"MC-ICP-MS U/Th",185,2,"LC-1_185 mm","calcite",NA,NA,13506.7120021,71.340095928,71.340095928,NA,NA,"yes",203.505205995,0.227666109574,415.748137523,91.3197378037,NA,NA,582.890921641,128.063306116,0.000668379208999,0.000146812456568,3.306,0.0035,0.816,0.408,"Cheng et al. 2013",13429.20037,71.962380281,71.962380281,"yes",NA,"yes",NA,"yes","yes",NA
1901,124,"MC-ICP-MS U/Th",188,2,"LC-1_188 mm","calcite",NA,NA,32973.1455039,377.799440725,377.799440725,NA,NA,"yes",170.163557553,1.052850516,382.722565841,81.1969454076,NA,NA,935.040776737,198.511212887,0.000735819594832,0.000156175019306,2.569,0.0034,0.816,0.408,"Cheng et al. 2013",32889.09648,377.868769378,377.868769378,"yes",NA,"yes",NA,"yes","yes",NA
1902,124,"MC-ICP-MS U/Th",200,2,"LC-1_200 mm","calcite",NA,NA,37210.4263029,181.247535517,181.247535517,NA,NA,"yes",212.346200155,0.323965706239,242.66877208,132.009254046,NA,NA,2418.36228999,1315.59282957,0.000373838084359,0.000203364776846,3.024,0.0047,0.816,0.408,"Cheng et al. 2013",37140.18626,181.383538529,181.383538529,"yes",NA,"yes",NA,"yes","yes",NA
1903,124,"MC-ICP-MS U/Th",210,2,"LC-1_210 mm","calcite",NA,NA,42432.9420399,680.037935982,680.037935982,NA,NA,"yes",262.425286623,0.215627789483,722.590163884,53.728565126,NA,NA,1155.0328402,87.3084514071,0.000900910637274,6.69917639531e-05,3.105,0.0031,0.816,0.408,"Cheng et al. 2013",42349.18371,680.02600342,680.02600342,"yes",NA,"yes",NA,"yes","yes",NA
1904,124,"MC-ICP-MS U/Th",223,2,"LC-1_223 mm","calcite",NA,NA,43870.2982861,131.034693164,131.034693164,NA,NA,"yes",175.24194752,0.15741604956,345.882170227,49.7927047288,NA,NA,1543.71932052,222.256168105,0.000645779573673,9.29673159714e-05,2.896,0.0029,0.816,0.408,"Cheng et al. 2013",43792.03566,131.356381287,131.356381287,"yes",NA,"yes",NA,"yes","yes",NA
1905,124,"MC-ICP-MS U/Th",230,2,"LC-1_230 mm","calcite",NA,NA,45965.0976321,235.046540741,235.046540741,NA,NA,"yes",171.822896549,0.235637096586,541.505594054,58.5817514013,NA,NA,975.842973221,105.635062484,0.00103099655173,0.000111545355668,2.811,0.004,0.816,0.408,"Cheng et al. 2013",45875.14357,235.472859291,235.472859291,"yes",NA,"yes",NA,"yes","yes",NA
1906,124,"MC-ICP-MS U/Th",248,2,"LC-1_248 mm","calcite",NA,NA,53775.2669429,164.521061161,164.521061161,NA,NA,"yes",216.485323212,0.214184803638,405.275140281,31.8449677679,NA,NA,1741.90229444,136.918310578,0.000612514900448,4.81328870981e-05,2.622,0.0026,0.816,0.408,"Cheng et al. 2013",53696.39901,164.767035791,164.767035791,"yes",NA,"yes",NA,"yes","yes",NA
1907,124,"MC-ICP-MS U/Th",265,2,"LC-1_265 mm","calcite",NA,NA,58304.6650118,249.675325887,249.675325887,NA,NA,"yes",153.196041833,0.138380011307,727.068124827,63.3124407723,NA,NA,734.051625245,63.9619998709,0.00155274944487,0.000135219295558,2.624,0.0027,0.816,0.408,"Cheng et al. 2013",58197.26022,250.732196063,250.732196063,"yes",NA,"yes",NA,"yes","yes",NA
1908,124,"MC-ICP-MS U/Th",280,2,"LC-1_280 mm","calcite",NA,NA,59388.2636004,194.21052397,194.21052397,NA,NA,"yes",246.465374358,0.265002301885,443.113774224,66.8541085623,NA,NA,2016.90099559,304.3265702,0.000588213562383,8.87480685077e-05,2.689,0.0029,0.816,0.408,"Cheng et al. 2013",59310.80697,194.390030802,194.390030802,"yes",NA,"yes",NA,"yes","yes",NA
1909,124,"MC-ICP-MS U/Th",296,2,"LC-1_296 mm","calcite",NA,NA,74292.7619942,246.494567606,246.494567606,NA,NA,"yes",321.724221812,0.332074487889,338.497713896,30.6620917046,NA,NA,3869.48041583,350.595292273,0.00034425389707,3.11855271556e-05,2.543,0.0025,0.816,0.408,"Cheng et al. 2013",74222.21269,246.529645309,246.529645309,"yes",NA,"yes",NA,"yes","yes",NA
1910,124,"MC-ICP-MS U/Th",320,2,"LC-1_320 mm","calcite",NA,NA,77341.3262925,242.853228414,242.853228414,NA,NA,"yes",282.735340718,0.129323405907,332.935327772,43.8323317582,NA,NA,3486.19524281,459.026769499,0.000385296950197,5.07262645979e-05,2.49,0.0025,0.816,0.408,"Cheng et al. 2013",77269.3166,242.910979979,242.910979979,"yes",NA,"yes",NA,"yes","yes",NA
1911,124,"MC-ICP-MS U/Th",352,2,"LC-1_352 mm","calcite",NA,NA,79616.6934148,264.29503059,264.29503059,NA,NA,"yes",271.249238679,0.241593153624,304.636302883,24.4673767853,NA,NA,3696.6467365,296.995686598,0.000367469351741,2.95157326611e-05,2.466,0.0025,0.816,0.408,"Cheng et al. 2013",79545.1653,264.335626432,264.335626432,"yes",NA,"yes",NA,"yes","yes",NA
1912,124,"MC-ICP-MS U/Th",373,2,"LC-1_373 mm","calcite",NA,NA,80708.3702625,264.830951808,264.830951808,NA,NA,"yes",269.361196845,0.207596423532,294.280678794,22.9321656401,NA,NA,3735.22133871,291.168509163,0.000357469082622,2.78575573891e-05,2.402,0.0024,0.816,0.408,"Cheng et al. 2013",80636.8548,264.872082817,264.872082817,"yes",NA,"yes",NA,"yes","yes",NA
1913,124,"MC-ICP-MS U/Th",410,2,"LC-1_410 mm","calcite",NA,NA,83523.4970659,267.962201132,267.962201132,NA,NA,"yes",310.418703472,0.106785406744,463.88512645,46.7045794017,NA,NA,2716.86358338,273.593163796,0.000488967502268,4.92301935668e-05,2.334,0.0023,0.816,0.408,"Cheng et al. 2013",83447.32325,268.054507045,268.054507045,"yes",NA,"yes",NA,"yes","yes",NA
1914,124,"MC-ICP-MS U/Th",432,2,"LC-1_432 mm","calcite",NA,NA,88115.7823626,341.126828746,341.126828746,NA,NA,"yes",247.606079869,0.185590526308,521.575516708,29.3567309092,NA,NA,2063.66859965,116.260251138,0.000689229517417,3.87965263176e-05,2.402,0.0024,0.816,0.408,"Cheng et al. 2013",88033.87411,341.245638119,341.245638119,"yes",NA,"yes",NA,"yes","yes",NA
1915,124,"MC-ICP-MS U/Th",456,2,"LC-1_456 mm","calcite",NA,NA,95748.0746704,328.164155089,328.164155089,NA,NA,"yes",364.912128899,0.239263296612,218.57352088,26.7141696054,NA,NA,8063.29369375,985.633056981,0.000195985858181,2.39538382414e-05,2.513,0.0025,0.816,0.408,"Cheng et al. 2013",95682.23103,328.165399919,328.165399919,"yes",NA,"yes",NA,"yes","yes",NA
1916,124,"MC-ICP-MS U/Th",470,2,"LC-1_470 mm","calcite",NA,NA,98753.4844517,343.168984421,343.168984421,NA,NA,"yes",394.937242128,0.244477712747,216.223405275,39.6323856486,NA,NA,8563.82458562,1569.78981524,0.000179138856229,3.28352090203e-05,2.395,0.0024,0.816,0.408,"Cheng et al. 2013",98687.87979,343.168954821,343.168954821,"yes",NA,"yes",NA,"yes","yes",NA
1917,124,"MC-ICP-MS U/Th",493,2,"LC-1_493 mm","calcite",NA,NA,99658.5408186,351.671013892,351.671013892,NA,NA,"yes",340.784844398,0.251074144932,116.527853977,26.8042571308,NA,NA,13958.4498697,3210.90746366,0.000111882777178,2.5735907788e-05,2.421,0.0024,0.816,0.408,"Cheng et al. 2013",99595.0891,351.671287913,351.671287913,"yes",NA,"yes",NA,"yes","yes",NA
1918,124,"MC-ICP-MS U/Th",515,2,"LC-1_515 mm","calcite",NA,NA,102034.232117,360.625987221,360.625987221,NA,NA,"yes",362.123852723,0.257363942896,383.208758703,31.1462235001,NA,NA,4927.40422702,400.609118597,0.00034625277731,2.81436117563e-05,2.595,0.0026,0.816,0.408,"Cheng et al. 2013",101964.3829,360.633871336,360.633871336,"yes",NA,"yes",NA,"yes","yes",NA
1919,124,"Event; hiatus",185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"yes",NA,"yes","yes",NA
1920,124,"Event; hiatus",290.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"yes",NA,"yes","yes",NA
1921,125,"TIMS",36.4,NA," ML1-5","calcite",199.7,199.7,13820,130,130,NA,NA,"yes",43.8,NA,1.643,NA,NA,NA,10.8,NA,0.12999,0.74,1.1,0.46,NA,NA,"Cheng et al. 2000",12642,524,524,"yes",NA,"yes","yes",NA,"yes","yes"
1922,125,"TIMS",14.15,NA," ML1-11","calcite",246.3,246.3,12850,120,120,NA,NA,"yes",35.4,NA,0.998,NA,NA,NA,13.3,NA,0.1207,0.87,1.1,0.24,NA,NA,"Cheng et al. 2000",11836,405,405,"yes",NA,"yes","yes",NA,"yes","yes"
1923,125,"TIMS",52.55,NA," ML1-9","calcite",265.3,265.3,14430,120,120,NA,NA,"yes",38.99,NA,0.568,NA,NA,NA,12.4,NA,0.13613,0.61,1.104,0.47,NA,NA,"Cheng et al. 2000",13350,479,479,"yes",NA,"yes","yes",NA,"yes","yes"
1924,125,"TIMS",88.8,NA," ML1-2a","calcite",269.9,269.9,14490,80,80,NA,NA,"yes",33.62,NA,0.746,NA,NA,NA,25.6,NA,0.13559,0.36,1.096,0.37,NA,NA,"Cheng et al. 2000",13867,238,238,"yes",NA,"yes","yes",NA,"yes","yes"
1925,125,"TIMS",111.05,NA," ML1-8b","calcite",255.4,255.4,15440,140,140,NA,NA,"yes",27,NA,1.007,NA,NA,NA,13.7,NA,0.14415,0.63,1.1,0.54,NA,NA,"Cheng et al. 2000",14350,467,467,"yes",NA,"yes","yes",NA,"yes","yes"
1926,125,"TIMS",132,NA," ML1-8c","calcite",213.3,213.3,15690,120,120,NA,NA,"yes",53.36,NA,5.275,NA,NA,NA,129,NA,0.14669,0.56,1.099,0.46,NA,NA,"Cheng et al. 2000",15433,130,130,"yes",NA,"yes","yes",NA,"yes","yes"
1927,125,"TIMS",141.85,NA," ML1-bL","calcite",270.8,270.8,17440,130,130,NA,NA,"yes",47.75,NA,0.608,NA,NA,NA,23.5,NA,0.1622,0.59,1.1,0.37,NA,NA,"Cheng et al. 2000",16718,318,318,"yes",NA,"yes","yes",NA,"yes","yes"
1928,125,"TIMS",172.4,NA," ML1-7","calcite",229.7,229.7,17940,170,170,NA,NA,"yes",43.6,NA,0.056,NA,NA,NA,35.8,NA,0.16592,0.49,1.098,0.73,NA,NA,"Cheng et al. 2000",17379,258,258,"yes",NA,"yes","yes",NA,"yes","yes"
1929,125,"TIMS",216.95,NA," ML1-6","calcite",239.3,239.3,18950,120,120,NA,NA,"yes",70.19,NA,0.388,NA,NA,NA,384,NA,0.17423,0.47,1.094,0.36,NA,NA,"Cheng et al. 2000",18766,124,124,"yes",NA,"yes","yes",NA,"yes","yes"
1930,125,"TIMS",224.1,NA," ML1-1a","calcite",250.4,250.4,19510,90,90,NA,NA,"yes",63.44,NA,4.819,NA,NA,NA,23.6,NA,0.17896,0.18,1.095,0.38,NA,NA,"Cheng et al. 2000",18731,333,333,"yes",NA,"yes","yes",NA,"yes","yes"
1931,126,"U/Th unspecified",36,NA," MC-13-16","calcite",182.7,182.7,15270,80,80,NA,NA,"yes",192.8,NA,6.071,NA,NA,NA,13.8,NA,0.142,0.45,1.085,0.14,NA,NA,"Cheng et al. 2000",14494,735,735,NA,NA,NA,NA,NA,NA,NA
1932,126,"U/Th unspecified",50.5,NA," MC-14C-1","calcite",128.1,128.1,15320,120,120,NA,NA,"yes",175.9,NA,1.145,NA,NA,NA,68.5,NA,0.14553,0.66,1.108,0.21,NA,NA,"Cheng et al. 2000",15116,186,186,NA,NA,NA,NA,NA,NA,NA
1933,126,"U/Th unspecified",46.75,NA," MC-14C-4","calcite",270,270,15200,180,180,NA,NA,"yes",186.5,NA,0.97,NA,NA,NA,85.1,NA,0.1443,1.09,1.107,0.21,NA,NA,"Cheng et al. 2000",15023,215,215,NA,NA,NA,NA,NA,NA,NA
1934,126,"U/Th unspecified",44.25,NA," MC-14C-7","calcite",132.8,132.8,15430,70,70,NA,NA,"yes",177.9,NA,1.818,NA,NA,NA,43.8,NA,0.14588,0.34,1.104,0.2,NA,NA,"Cheng et al. 2000",15138,240,240,NA,NA,NA,NA,NA,NA,NA
1935,127,"TIMS",2.2,5,"10","calcite",500,800,NA,NA,NA,NA,NA,"yes",326.4,0.4,77.4,3.2,0.0078,0.001,102,13.27,0.001462,0.000181,1.1542,0.0015,4.4,4.4,"Cheng et al. 2000",8,17,17,NA,NA,NA,NA,NA,NA,NA
1936,127,"TIMS",8.4,5,"11","calcite",500,800,NA,NA,NA,NA,NA,"yes",239.54,0.32,103.9,3.4,0.0092,0.0021,90,20.94,0.002358,0.0005445,1.1763,0.0018,4.4,4.4,"Cheng et al. 2000",126,51,51,NA,NA,NA,NA,NA,NA,NA
1937,127,"Event; hiatus",11.1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,127,"TIMS",13.6,5,"16","calcite",500,800,NA,NA,NA,NA,NA,"yes",161.07,0.22,94.5,2.5,0.0351,0.0012,374,16,0.013298,0.0004599,1.1293,0.0021,4.4,4.4,"Cheng et al. 2000",1154,46,46,NA,NA,NA,NA,NA,NA,NA
1939,127,"TIMS",16.4,5,"original_top","calcite",500,800,NA,NA,NA,NA,NA,"yes",212.32,0.14,18.8,2.9,0.0621,8e-04,3324,517.49,0.017859,0.0002193,1.1288,7e-04,4.4,4.4,"Cheng et al. 2000",1609,23,23,NA,NA,NA,NA,NA,NA,NA
1940,127,"TIMS",41.1,5,"12","calcite",500,800,NA,NA,NA,NA,NA,"yes",175.5,0.25,16.3,3.5,0.0741,0.0039,4574,999.73,0.025805,0.0013592,1.1489,0.0023,4.4,4.4,"Cheng et al. 2000",2353,132,132,NA,NA,NA,NA,NA,NA,NA
1941,127,"TIMS",65.3,5,"5","calcite",500,800,NA,NA,NA,NA,NA,"yes",179.4,0.17,34.1,3.2,0.1052,0.0037,3384,369.26,0.035822,0.001277,1.1342,0.0014,4.4,4.4,"Cheng et al. 2000",3374,127,127,NA,NA,NA,NA,NA,NA,NA
1942,127,"TIMS",93.9,5,"2","calcite",500,800,NA,NA,NA,NA,NA,"yes",156.22,1.51,239.3,3.2,0.1165,0.0053,491,23.43,0.04554,0.0021343,1.1515,0.0118,4.4,4.4,"Cheng et al. 2000",4240,216,216,NA,NA,NA,NA,NA,NA,NA
1943,127,"TIMS",114.4,5,"6","calcite",500,800,NA,NA,NA,NA,NA,"yes",192.45,0.35,29.4,3.1,0.163,0.0027,5601,606.21,0.051738,0.000855,1.1455,0.0018,4.4,4.4,"Cheng et al. 2000",4914,86,86,NA,NA,NA,NA,NA,NA,NA
1944,127,"TIMS",138.2,5,"13","calcite",500,800,NA,NA,NA,NA,NA,"yes",250.66,0.31,25.7,2.8,0.2352,0.0041,9238,1012.44,0.057325,0.0009925,1.1483,0.0016,4.4,4.4,"Cheng et al. 2000",5460,100,100,NA,NA,NA,NA,NA,NA,NA
1945,127,"TIMS",147.9,5,"14","calcite",500,800,NA,NA,NA,NA,NA,"yes",316.03,0.41,23.4,2.8,0.2948,0.0066,12724,1543.02,0.056984,0.0012859,1.1447,0.0018,4.4,4.4,"Cheng et al. 2000",5444,130,130,NA,NA,NA,NA,NA,NA,NA
1946,127,"TIMS",182.3,5,"7","calcite",500,800,NA,NA,NA,NA,NA,"yes",244.88,0.32,18.1,3.7,0.2666,0.0084,14872,3116.96,0.066515,0.0021079,1.1537,0.0018,4.4,4.4,"Cheng et al. 2000",6351,212,212,NA,NA,NA,NA,NA,NA,NA
1947,127,"TIMS",190.2,5,"8","calcite",500,800,NA,NA,NA,NA,NA,"yes",247.69,0.31,38.8,3.6,0.2743,0.0039,7138,674.42,0.067638,0.0009667,1.1647,0.0018,4.4,4.4,"Cheng et al. 2000",6400,97,97,NA,NA,NA,NA,NA,NA,NA
1948,127,"TIMS",201.5,5,"original_bottom","calcite",500,800,NA,NA,NA,NA,NA,"yes",227.15,0.61,16.2,2.2,0.2647,0.0026,16436,2230.05,0.071193,0.0007359,1.1462,0.0014,4.4,4.4,"Cheng et al. 2000",6863,75,75,NA,NA,NA,NA,NA,NA,NA
1949,128,"Multiple methods",4.1,1.1,NA,"calcite",100,200,132,10,10,NA,NA,"yes",3206,13,10287,40,NA,NA,10,1,0.00199,0.00015,NA,NA,NA,NA,"Cheng et al. 2000",15,30,30,NA,NA,NA,NA,NA,NA,NA
1950,128,"Multiple methods",11.9,1.6,NA,"calcite",100,200,192,1,1,NA,NA,"yes",5336,15,10317,208,NA,NA,25,1,0.0029,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",98,24,24,NA,NA,NA,NA,NA,NA,NA
1951,128,"Multiple methods",22.2,1.1,NA,"calcite",100,200,332,2,2,NA,NA,"yes",3197,9,8900,180,NA,NA,30,1,0.0051,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",224,34,34,NA,NA,NA,NA,NA,NA,NA
1952,128,"Multiple methods",47.1,1,NA,"calcite",100,200,378,2,2,NA,NA,"yes",3848,10,2125,43,NA,NA,172,4,0.0058,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",308,7,7,NA,NA,NA,NA,NA,NA,NA
1953,128,"Multiple methods",78.1,1.3,NA,"calcite",100,200,602,2,2,NA,NA,"yes",3856,8,3544,71,NA,NA,165,3,0.0092,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",526,12,12,NA,NA,NA,NA,NA,NA,NA
1954,128,"Multiple methods",91.1,0.9,NA,"calcite",100,200,667,3,3,NA,NA,"yes",6413,18,8156,164,NA,NA,134,3,0.0103,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",585,16,16,NA,NA,NA,NA,NA,NA,NA
1955,128,"Multiple methods",108.8,1,NA,"calcite",100,200,751,14,14,NA,NA,"yes",24042,116,66334,209,NA,NA,70,1,0.01164,0.001,NA,NA,NA,NA,"Cheng et al. 2000",644,27,27,NA,NA,NA,NA,NA,NA,NA
1956,128,"Multiple methods",139.3,0.9,NA,"calcite",100,200,1012,5,5,NA,NA,"yes",4388,12,17805,359,NA,NA,62,1,0.0153,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",881,51,51,NA,NA,NA,NA,NA,NA,NA
1957,128,"Multiple methods",169.9,0.9,NA,"calcite",100,200,1227,6,6,NA,NA,"yes",3683,11,21570,436,NA,NA,52,1,0.0186,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",1064,73,73,NA,NA,NA,NA,NA,NA,NA
1958,128,"Multiple methods",184.4,1.2,NA,"calcite",100,200,1215,6,6,NA,NA,"yes",3631,12,10044,203,NA,NA,112,2,0.0187,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",1107,34,34,NA,NA,NA,NA,NA,NA,NA
1959,128,"Multiple methods",195.6,1,NA,"calcite",100,200,1331,7,7,NA,NA,"yes",3585,13,10282,208,NA,NA,115,2,0.02,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",1220,37,37,NA,NA,NA,NA,NA,NA,NA
1960,128,"Multiple methods",222.8,1,NA,"calcite",100,200,1502,10,10,NA,NA,"yes",4136,17,20448,417,NA,NA,74,2,0.0223,1e-04,NA,NA,NA,NA,"Cheng et al. 2000",1354,63,63,NA,NA,NA,NA,NA,NA,NA
1961,128,"Event; end of laminations",0.399527506317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.37344108,1,5,NA,NA,NA,NA,NA,NA,NA
1962,128,"Event; start of laminations",240.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529.141278778,1,5,NA,NA,NA,NA,NA,NA,NA
1963,129,"MC-ICP-MS U/Th",0.1,3,"BIG-UTh-G 73","calcite",200,400,9880,70,70,NA,NA,"yes",934,4,17900,100,NA,NA,NA,NA,0.118,7e-04,1.351,0.002,NA,NA,"Cheng et al. 2000",9426,210,210,NA,"yes","yes","yes",NA,"yes",NA
1964,129,"MC-ICP-MS U/Th",51,3,"BIG-UTh-G 74","calcite",200,400,8280,60,60,NA,NA,"yes",1641,7,2330,30,NA,NA,NA,NA,0.1175,7e-04,1.429,0.003,NA,NA,"Cheng et al. 2000",9196,60,60,NA,"yes","yes","yes",NA,"yes",NA
1965,129,"MC-ICP-MS U/Th",65.01,3,"BIG-UTh-G 86","calcite",200,400,9220,50,50,NA,NA,"yes",1853,8,570,5,NA,NA,NA,NA,0.115,6e-04,1.408,0.003,NA,NA,"Cheng et al. 2000",9156,50,50,NA,"yes","yes","yes",NA,"yes",NA
1966,129,"MC-ICP-MS U/Th",65.01,3,"BIG-UTh-G 87","calcite",200,400,9230,40,40,NA,NA,"no",1780,8,2260,40,NA,NA,NA,NA,0.1159,5e-04,1.417,0.003,NA,NA,"Cheng et al. 2000",9156,50,50,NA,"no","no","no",NA,"no",NA
1967,129,"MC-ICP-MS U/Th",65.01,3,"BIG-UTh-G 88","calcite",200,400,9210,50,50,NA,NA,"no",1748,7,1720,20,NA,NA,NA,NA,0.1152,6e-04,1.411,0.003,NA,NA,"Cheng et al. 2000",9136,50,50,NA,"no","no","no",NA,"no",NA
1968,129,"MC-ICP-MS U/Th",65.01,3,"BIG-UTh-G 89","calcite",200,400,9060,50,50,NA,NA,"no",1843,7,2650,20,NA,NA,NA,NA,0.1174,5e-04,1.46,0.003,NA,NA,"Cheng et al. 2000",8976,50,50,NA,"no","no","no",NA,"no",NA
1969,129,"MC-ICP-MS U/Th",97,3,"BIG-UTh-G 76","calcite",200,400,8850,40,40,NA,NA,"yes",2030,20,509,9,NA,NA,NA,NA,0.1119,4e-04,1.424,0.003,NA,NA,"Cheng et al. 2000",8796,40,40,NA,"yes","yes","yes",NA,"yes",NA
1970,129,"MC-ICP-MS U/Th",144,3,"BIG-UTh-G 77","calcite",200,400,8560,70,70,NA,NA,"yes",1800,15,690,14,NA,NA,NA,NA,0.1064,8e-04,1.399,0.002,NA,NA,"Cheng et al. 2000",8496,70,70,NA,"yes","yes","yes",NA,"yes",NA
1971,129,"MC-ICP-MS U/Th",184,3,"BIG-UTh-G 45","calcite",200,400,8380,270,270,NA,NA,"yes",1660,20,1280,5,NA,NA,NA,NA,0.103,0.0032,1.38,0.002,NA,NA,"Cheng et al. 2000",8316,270,270,NA,"yes","yes","yes",NA,"yes",NA
1972,129,"MC-ICP-MS U/Th",190,3,"BIG-UTh-G 68","calcite",200,400,8120,40,40,NA,NA,"no",1814,7,540,10,NA,NA,NA,NA,0.0996,4e-04,1.375,0.002,NA,NA,"Cheng et al. 2000",8066,40,40,NA,"no","no","no",NA,"no",NA
1973,129,"MC-ICP-MS U/Th",196,3,"BIG-UTh-G 62","calcite",200,400,8100,40,40,NA,NA,"no",1737,7,605,8,NA,NA,NA,NA,0.0993,5e-04,1.375,0.003,NA,NA,"Cheng et al. 2000",8046,40,40,NA,"no","no","no",NA,"no",NA
1974,129,"MC-ICP-MS U/Th",203,3,"BIG-UTh-G 69","calcite",200,400,8350,40,40,NA,NA,"no",1342,5,1830,60,NA,NA,NA,NA,0.1035,5e-04,1.392,0.002,NA,NA,"Cheng et al. 2000",8266,50,50,NA,"no","no","no",NA,"no",NA
1975,129,"MC-ICP-MS U/Th",209,3,"BIG-UTh-G 46","calcite",200,400,8160,90,90,NA,NA,"yes",1540,30,2121,50,NA,NA,NA,NA,0.1011,0.001,1.39,0.003,NA,NA,"Cheng et al. 2000",8076,90,90,NA,"yes","yes","yes",NA,"yes",NA
1976,129,"MC-ICP-MS U/Th",215,3,"BIG-UTh-G 70","calcite",200,400,7810,40,40,NA,NA,"no",1475,7,420,6,NA,NA,NA,NA,0.0974,4e-04,1.396,0.002,NA,NA,"Cheng et al. 2000",7756,40,40,NA,"no","no","no",NA,"no",NA
1977,129,"MC-ICP-MS U/Th",221,3,"BIG-UTh-G 63","calcite",200,400,7370,40,40,NA,NA,"no",1322,6,2520,12,NA,NA,NA,NA,0.0917,4e-04,1.391,0.003,NA,NA,"Cheng et al. 2000",7276,40,40,NA,"no","no","no",NA,"no",NA
1978,129,"MC-ICP-MS U/Th",227,3,"BIG-UTh-G 71","calcite",200,400,8150,50,50,NA,NA,"yes",1374,8,2740,60,NA,NA,NA,NA,0.1004,5e-04,1.382,0.002,NA,NA,"Cheng et al. 2000",8056,50,50,NA,"yes","yes","yes",NA,"yes",NA
1979,129,"MC-ICP-MS U/Th",233,3,"BIG-UTh-G 47","calcite",200,400,7880,120,120,NA,NA,"yes",1400,20,1620,110,NA,NA,NA,NA,0.0977,0.0014,1.391,0.003,NA,NA,"Cheng et al. 2000",7796,120,120,NA,"yes","yes","yes",NA,"yes",NA
1980,129,"MC-ICP-MS U/Th",240,3,"BIG-UTh-G 72","calcite",200,400,7650,40,40,NA,NA,"no",1494,7,590,15,NA,NA,NA,NA,0.0959,4e-04,1.404,0.002,NA,NA,"Cheng et al. 2000",7586,40,40,NA,"no","no","no",NA,"no",NA
1981,129,"MC-ICP-MS U/Th",303,3,"BIG-UTh-G 78","calcite",200,400,7170,30,30,NA,NA,"yes",1980,20,1670,20,NA,NA,NA,NA,0.0888,4e-04,1.382,0.002,NA,NA,"Cheng et al. 2000",7106,40,40,NA,"yes","yes","yes",NA,"yes",NA
1982,129,"MC-ICP-MS U/Th",357,3,"BIG-UTh-G 79","calcite",200,400,6820,40,40,NA,NA,"yes",1690,15,350,80,NA,NA,NA,NA,0.0841,4e-04,1.376,0.002,NA,NA,"Cheng et al. 2000",6757,40,40,NA,"yes","yes","yes",NA,"yes",NA
1983,129,"MC-ICP-MS U/Th",408,3,"BIG-UTh-G 80","calcite",200,400,6550,30,30,NA,NA,"yes",1740,15,2490,30,NA,NA,NA,NA,0.079,3e-04,1.343,0.002,NA,NA,"Cheng et al. 2000",6466,30,30,NA,"yes","yes","yes",NA,"yes",NA
1984,129,"MC-ICP-MS U/Th",457,3,"BIG-UTh-G 81","calcite",200,400,5880,30,30,NA,NA,"yes",1940,20,500,6,NA,NA,NA,NA,0.0725,3e-04,1.367,0.002,NA,NA,"Cheng et al. 2000",5826,30,30,NA,"yes","yes","yes",NA,"yes",NA
